;;;PARO REGISTRADO POR MUNICIPIOS DESGLOSADO POR SEXO, TRAMOS DE EDAD Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;;
mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;total Paro Registrado;Paro hombre edad < 25;Paro hombre edad 25 -45 ;Paro hombre edad >=45;Paro mujer edad < 25;Paro mujer edad 25 -45 ;Paro mujer edad >=45;Paro Agricultura;Paro Industria;Paro Construcción;Paro Servicios;Paro Sin empleo Anterior
Mayo de 2022;8;Castilla - La Mancha;45;Toledo;45200;Yóbenes, Los;306;8;28;54;<5;100;113;33;57;21;174;21
Mayo de 2022;8;Castilla - La Mancha;45;Toledo;45201;Yeles;528;22;69;103;24;158;152;9;48;52;364;55
Mayo de 2022;8;Castilla - La Mancha;45;Toledo;45202;Yepes;377;20;42;63;11;103;138;17;35;42;260;23
Mayo de 2022;8;Castilla - La Mancha;45;Toledo;45203;Yuncler;382;15;56;63;14;123;111;<5;42;26;280;30
Mayo de 2022;8;Castilla - La Mancha;45;Toledo;45204;Yunclillos;52;0;5;16;<5;10;20;<5;7;<5;40;<5
Mayo de 2022;8;Castilla - La Mancha;45;Toledo;45205;Yuncos;928;31;112;176;37;267;305;11;110;74;650;83
Mayo de 2022;8;Castilla - La Mancha;45;Toledo;45901;Santo Domingo-Caudilla;102;<5;16;21;<5;24;35;5;10;13;65;9
Mayo de 2022;9;Cataluña;8;Barcelona;08001;Abrera;524;9;66;120;15;115;199;<5;78;36;385;21
Mayo de 2022;9;Cataluña;8;Barcelona;08002;Aguilar de Segarra;10;0;0;<5;0;<5;6;0;<5;0;9;0
Mayo de 2022;9;Cataluña;8;Barcelona;08003;Alella;229;<5;31;66;<5;48;78;<5;27;14;173;12
Mayo de 2022;9;Cataluña;8;Barcelona;08004;Alpens;10;0;<5;<5;0;<5;<5;0;<5;<5;8;0
Mayo de 2022;9;Cataluña;8;Barcelona;08005;Ametlla del Vallés, L';256;7;35;54;<5;42;115;0;44;14;190;8
Mayo de 2022;9;Cataluña;8;Barcelona;08006;Arenys de Mar;655;12;84;186;8;107;258;12;70;38;513;22
Mayo de 2022;9;Cataluña;8;Barcelona;08007;Arenys de Munt;362;7;47;103;6;68;131;<5;45;23;278;13
Mayo de 2022;9;Cataluña;8;Barcelona;08008;Argeníola;6;0;0;<5;0;<5;<5;0;0;0;6;0
Mayo de 2022;9;Cataluña;8;Barcelona;08009;Argentona;485;23;56;115;6;92;193;5;79;42;331;28
Mayo de 2022;9;Cataluña;8;Barcelona;08010;Artós;256;11;25;59;6;57;98;19;45;15;162;15
Mayo de 2022;9;Cataluña;8;Barcelona;08011;Avió;68;<5;10;15;0;15;27;<5;12;<5;49;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08012;Avinyó;79;<5;8;24;<5;14;29;<5;23;<5;47;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08013;Avinyonet del Penedés;67;<5;6;21;<5;12;26;<5;18;7;38;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08014;Aiguafreda;111;<5;17;33;<5;14;42;<5;28;7;64;8
Mayo de 2022;9;Cataluña;8;Barcelona;08015;Badalona;12562;416;1889;3079;370;2640;4168;54;1248;1171;8857;1232
Mayo de 2022;9;Cataluña;8;Barcelona;08016;Bagó;79;<5;6;19;<5;14;38;0;9;6;64;0
Mayo de 2022;9;Cataluña;8;Barcelona;08017;Balenyó;183;7;25;41;<5;37;71;<5;31;16;121;13
Mayo de 2022;9;Cataluña;8;Barcelona;08018;Balsareny;118;<5;14;29;<5;26;44;<5;25;10;76;5
Mayo de 2022;9;Cataluña;8;Barcelona;08019;Barcelona;60951;1312;9884;16146;1183;12789;19637;262;4397;3635;48906;3751
Mayo de 2022;9;Cataluña;8;Barcelona;08020;Begues;206;8;44;46;<5;41;65;0;28;18;155;5
Mayo de 2022;9;Cataluña;8;Barcelona;08021;Bellprat;<5;0;0;0;0;<5;0;0;0;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08022;Berga;832;27;120;185;14;149;337;9;114;72;561;76
Mayo de 2022;9;Cataluña;8;Barcelona;08023;Bigues i Riells del Fai;440;11;54;110;8;80;177;<5;83;35;303;18
Mayo de 2022;9;Cataluña;8;Barcelona;08024;Borredó;30;<5;5;12;0;<5;7;<5;7;<5;19;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08025;Bruc, El;87;<5;12;19;<5;24;25;0;11;8;62;6
Mayo de 2022;9;Cataluña;8;Barcelona;08026;Brull, El;7;0;<5;<5;0;0;<5;<5;<5;<5;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08027;Cabanyes, Les;29;0;<5;<5;0;5;16;0;8;<5;18;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08028;Cabrera d'Anoia;133;10;18;27;<5;25;51;<5;13;16;98;5
Mayo de 2022;9;Cataluña;8;Barcelona;08029;Cabrera de Mar;117;<5;18;39;0;19;40;<5;13;7;90;5
Mayo de 2022;9;Cataluña;8;Barcelona;08030;Cabrils;218;8;28;60;0;44;78;<5;23;11;174;9
Mayo de 2022;9;Cataluña;8;Barcelona;08031;Calaf;174;6;22;40;<5;38;65;<5;25;20;106;20
Mayo de 2022;9;Cataluña;8;Barcelona;08032;Caldes d'Estrac;99;<5;21;24;<5;21;30;0;<5;5;82;8
Mayo de 2022;9;Cataluña;8;Barcelona;08033;Caldes de Montbui;705;17;89;174;18;117;290;8;152;50;475;20
Mayo de 2022;9;Cataluña;8;Barcelona;08034;Calders;30;0;5;7;0;9;9;<5;<5;<5;24;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08035;Calella;1038;19;130;265;23;218;383;27;91;66;759;95
Mayo de 2022;9;Cataluña;8;Barcelona;08036;Calonge de Segarra;<5;0;0;<5;0;0;0;0;0;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08037;Calldetenes;67;7;14;14;<5;12;19;<5;13;5;44;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08038;Callós;89;<5;<5;24;5;19;36;<5;12;<5;65;5
Mayo de 2022;9;Cataluña;8;Barcelona;08039;Campins;16;<5;<5;<5;0;<5;7;0;<5;<5;10;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08040;Canet de Mar;671;17;82;191;12;106;263;8;93;48;493;29
Mayo de 2022;9;Cataluña;8;Barcelona;08041;Canovelles;1123;41;166;276;41;248;351;20;148;117;693;145
Mayo de 2022;9;Cataluña;8;Barcelona;08042;Cánoves i Samalós;141;<5;14;35;7;27;57;0;21;12;101;7
Mayo de 2022;9;Cataluña;8;Barcelona;08043;Canyelles;243;12;33;72;<5;42;81;0;20;27;191;5
Mayo de 2022;9;Cataluña;8;Barcelona;08044;Capellades;266;12;43;65;8;49;89;<5;44;17;177;25
Mayo de 2022;9;Cataluña;8;Barcelona;08045;Capolat;0;0;0;0;0;0;0;0;0;0;0;0
Mayo de 2022;9;Cataluña;8;Barcelona;08046;Cardedeu;716;10;94;175;18;139;280;8;119;37;527;25
Mayo de 2022;9;Cataluña;8;Barcelona;08047;Cardona;194;<5;29;47;<5;40;73;8;24;19;133;10
Mayo de 2022;9;Cataluña;8;Barcelona;08048;Carme;38;<5;<5;7;0;13;13;0;9;0;25;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08049;Casserres;76;0;13;25;<5;14;21;<5;16;7;48;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08050;Castellar del Riu;<5;0;0;<5;0;<5;0;0;0;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08051;Castellar del Vallés;930;31;125;205;17;159;393;<5;158;71;667;31
Mayo de 2022;9;Cataluña;8;Barcelona;08052;Castellar de n'Hug;13;0;0;7;<5;<5;<5;0;<5;<5;8;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08053;Castellbell i el Vilar;189;<5;31;56;<5;36;61;<5;36;14;130;8
Mayo de 2022;9;Cataluña;8;Barcelona;08054;Castellbisbal;494;13;55;97;8;104;217;5;85;23;359;22
Mayo de 2022;9;Cataluña;8;Barcelona;08055;Castellcir;43;<5;7;18;0;5;12;<5;9;<5;29;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08056;Castelldefels;2392;60;316;647;52;460;857;7;205;186;1864;130
Mayo de 2022;9;Cataluña;8;Barcelona;08057;Castell de l'Areny;<5;0;0;<5;0;0;0;0;0;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08058;Castellet i la Gornal;121;<5;18;31;0;18;50;<5;26;5;83;5
Mayo de 2022;9;Cataluña;8;Barcelona;08059;Castellfollit del Boix;14;0;<5;5;0;<5;<5;0;0;<5;13;0
Mayo de 2022;9;Cataluña;8;Barcelona;08060;Castellfollit de Riubregós;<5;0;0;<5;0;0;0;0;<5;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08061;Castellgaló;83;<5;13;20;<5;14;32;<5;9;6;66;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08062;Castellnou de Bages;55;<5;5;9;<5;15;23;0;10;<5;31;12
Mayo de 2022;9;Cataluña;8;Barcelona;08063;Castelloló;13;0;<5;<5;<5;<5;<5;0;<5;0;10;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08064;Castellteríol;87;<5;5;21;0;22;36;<5;23;<5;58;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08065;Castellvó de la Marca;53;0;<5;22;<5;8;17;<5;15;6;28;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08066;Castellvó de Rosanes;68;<5;11;14;<5;16;25;0;13;<5;48;5
Mayo de 2022;9;Cataluña;8;Barcelona;08067;Centelles;294;6;36;69;<5;64;117;<5;50;18;211;13
Mayo de 2022;9;Cataluña;8;Barcelona;08068;Cervelló;366;6;50;104;<5;72;130;<5;50;26;273;13
Mayo de 2022;9;Cataluña;8;Barcelona;08069;Collbató;139;<5;16;37;<5;23;57;<5;30;9;91;8
Mayo de 2022;9;Cataluña;8;Barcelona;08070;Collsuspina;9;0;0;<5;0;<5;<5;0;<5;0;6;0
Mayo de 2022;9;Cataluña;8;Barcelona;08071;Copons;<5;0;0;<5;0;0;<5;0;<5;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08072;Corbera de Llobregat;498;18;62;132;10;90;186;7;69;37;373;12
Mayo de 2022;9;Cataluña;8;Barcelona;08073;Cornelló de Llobregat;4249;133;599;1178;110;817;1412;18;420;418;3125;268
Mayo de 2022;9;Cataluña;8;Barcelona;08074;Cubelles;838;21;104;221;13;166;313;8;87;71;641;31
Mayo de 2022;9;Cataluña;8;Barcelona;08075;Dosrius;248;<5;37;54;5;53;95;<5;34;24;182;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08076;Esparreguera;1101;38;139;246;35;250;393;10;160;77;760;94
Mayo de 2022;9;Cataluña;8;Barcelona;08077;Esplugues de Llobregat;1777;43;287;449;38;361;599;<5;167;136;1382;90
Mayo de 2022;9;Cataluña;8;Barcelona;08078;Espunyola, L';5;0;0;<5;0;0;<5;0;0;0;5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08079;Estany, L';11;<5;0;<5;0;<5;5;0;<5;<5;8;0
Mayo de 2022;9;Cataluña;8;Barcelona;08080;Fógols;<5;0;<5;0;0;0;<5;0;0;<5;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08081;Fogars de Montclós;15;0;<5;6;<5;<5;<5;<5;<5;0;11;0
Mayo de 2022;9;Cataluña;8;Barcelona;08082;Fogars de la Selva;112;<5;17;34;5;7;46;5;19;12;72;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08083;Folgueroles;49;<5;<5;12;<5;<5;23;<5;9;<5;34;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08084;Fonollosa;61;<5;10;14;<5;7;25;<5;5;10;44;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08085;Font-rubó;47;<5;8;12;<5;6;15;<5;10;<5;26;6
Mayo de 2022;9;Cataluña;8;Barcelona;08086;Franqueses del Vallés, Les;1018;36;136;226;28;240;352;11;144;67;720;76
Mayo de 2022;9;Cataluña;8;Barcelona;08087;Gallifa;5;0;<5;<5;0;0;<5;0;0;0;<5;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08088;Garriga, La;498;19;71;108;6;90;204;<5;73;25;380;18
Mayo de 2022;9;Cataluña;8;Barcelona;08089;Gavó;1944;70;280;486;71;387;650;18;190;147;1453;136
Mayo de 2022;9;Cataluña;8;Barcelona;08090;Gaià;9;0;<5;<5;0;<5;<5;0;<5;0;7;0
Mayo de 2022;9;Cataluña;8;Barcelona;08091;Gelida;347;<5;44;90;<5;84;124;<5;42;16;267;18
Mayo de 2022;9;Cataluña;8;Barcelona;08092;Gironella;200;<5;26;50;<5;48;70;7;41;8;135;9
Mayo de 2022;9;Cataluña;8;Barcelona;08093;Gisclareny;<5;0;0;<5;0;0;<5;0;0;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08094;Granada, La;76;<5;8;20;<5;19;26;<5;11;7;49;6
Mayo de 2022;9;Cataluña;8;Barcelona;08095;Granera;<5;0;0;0;0;<5;<5;0;0;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08096;Granollers;3098;106;457;802;74;586;1073;46;422;240;2180;210
Mayo de 2022;9;Cataluña;8;Barcelona;08097;Gualba;67;<5;9;16;0;12;29;<5;7;<5;54;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08098;Sant Salvador de Guardiola;167;9;19;48;<5;24;63;<5;27;12;115;12
Mayo de 2022;9;Cataluña;8;Barcelona;08099;Guardiola de Berguedó;59;<5;10;13;<5;10;22;0;<5;6;48;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08100;Gurb;44;<5;<5;8;0;6;26;<5;9;<5;31;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08101;Hospitalet de Llobregat, L';12435;381;1947;3280;291;2526;4010;54;1095;1097;9478;711
Mayo de 2022;9;Cataluña;8;Barcelona;08102;Igualada;2152;69;303;474;66;502;738;35;328;101;1425;263
Mayo de 2022;9;Cataluña;8;Barcelona;08103;Jorba;30;<5;9;<5;<5;5;11;<5;6;0;22;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08104;Llacuna, La;37;0;8;11;0;5;13;<5;<5;<5;30;0
Mayo de 2022;9;Cataluña;8;Barcelona;08105;Llagosta, La;754;25;94;194;22;133;286;6;155;39;515;39
Mayo de 2022;9;Cataluña;8;Barcelona;08106;Llinars del Vallés;480;15;65;129;10;75;186;<5;101;27;324;25
Mayo de 2022;9;Cataluña;8;Barcelona;08107;Llióó d'Amunt;709;23;96;168;16;129;277;<5;144;39;493;30
Mayo de 2022;9;Cataluña;8;Barcelona;08108;Llióó de Vall;227;9;23;57;8;41;89;0;41;13;164;9
Mayo de 2022;9;Cataluña;8;Barcelona;08109;Lluóó;6;0;<5;<5;0;<5;<5;0;0;<5;5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08110;Malgrat de Mar;915;41;104;241;28;152;349;22;76;101;651;65
Mayo de 2022;9;Cataluña;8;Barcelona;08111;Malla;<5;0;<5;0;<5;<5;<5;<5;0;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08112;Manlleu;1257;37;162;337;46;249;426;25;271;92;672;197
Mayo de 2022;9;Cataluña;8;Barcelona;08113;Manresa;4702;153;727;1283;122;1054;1363;65;531;468;3151;487
Mayo de 2022;9;Cataluña;8;Barcelona;08114;Martorell;1490;52;221;404;30;317;466;22;208;88;1021;151
Mayo de 2022;9;Cataluña;8;Barcelona;08115;Martorelles;230;7;37;41;<5;42;99;<5;35;8;170;16
Mayo de 2022;9;Cataluña;8;Barcelona;08116;Masies de Roda, Les;19;<5;6;<5;<5;<5;5;0;<5;<5;11;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08117;Masies de Voltregà, Les;104;5;9;26;<5;15;47;<5;20;8;66;7
Mayo de 2022;9;Cataluña;8;Barcelona;08118;Masnou, El;892;18;117;255;10;161;331;7;110;48;696;31
Mayo de 2022;9;Cataluña;8;Barcelona;08119;Masquefa;524;12;57;131;15;114;195;6;70;33;396;19
Mayo de 2022;9;Cataluña;8;Barcelona;08120;Matadepera;162;<5;25;45;<5;23;64;<5;27;5;127;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08121;Mataró;7473;198;995;2037;156;1398;2689;125;1210;702;4869;567
Mayo de 2022;9;Cataluña;8;Barcelona;08122;Mediona;152;<5;20;38;<5;33;55;11;27;8;101;5
Mayo de 2022;9;Cataluña;8;Barcelona;08123;Molins de Rei;859;18;109;225;15;149;343;<5;131;49;639;38
Mayo de 2022;9;Cataluña;8;Barcelona;08124;Mollet del Vallés;2785;96;374;747;73;527;968;29;430;176;1973;177
Mayo de 2022;9;Cataluña;8;Barcelona;08125;Montcada i Reixac;2137;70;314;520;61;474;698;17;297;174;1471;178
Mayo de 2022;9;Cataluña;8;Barcelona;08126;Montgat;500;16;78;117;<5;95;191;<5;49;34;396;19
Mayo de 2022;9;Cataluña;8;Barcelona;08127;Monistrol de Montserrat;147;<5;21;34;<5;30;55;<5;19;10;111;5
Mayo de 2022;9;Cataluña;8;Barcelona;08128;Monistrol de Calders;36;<5;6;11;<5;7;10;0;13;<5;20;0
Mayo de 2022;9;Cataluña;8;Barcelona;08129;Muntanyola;25;0;<5;9;0;<5;12;0;<5;<5;19;0
Mayo de 2022;9;Cataluña;8;Barcelona;08130;Montclar;0;0;0;0;0;0;0;0;0;0;0;0
Mayo de 2022;9;Cataluña;8;Barcelona;08131;Montesquiu;38;0;7;8;0;8;15;<5;11;<5;24;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08132;Montmajor;<5;0;0;<5;0;<5;<5;<5;<5;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08133;Montmaneu;<5;0;0;<5;0;0;0;0;0;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08134;Figaró-Montmany;52;0;<5;17;0;15;16;<5;5;<5;44;0
Mayo de 2022;9;Cataluña;8;Barcelona;08135;Montmeló;383;13;50;76;13;82;149;<5;67;25;281;9
Mayo de 2022;9;Cataluña;8;Barcelona;08136;Montornós del Vallés;910;37;114;198;27;192;342;8;137;79;601;85
Mayo de 2022;9;Cataluña;8;Barcelona;08137;Montseny;16;0;<5;6;<5;<5;6;0;<5;<5;12;0
Mayo de 2022;9;Cataluña;8;Barcelona;08138;Moió;270;10;39;62;8;47;104;<5;54;13;189;11
Mayo de 2022;9;Cataluña;8;Barcelona;08139;Mura;6;0;0;<5;0;0;<5;<5;<5;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08140;Navarcles;235;13;23;49;6;49;95;<5;48;13;165;8
Mayo de 2022;9;Cataluña;8;Barcelona;08141;Navós;289;7;33;86;<5;50;109;9;71;32;156;21
Mayo de 2022;9;Cataluña;8;Barcelona;08142;Nou de Berguedó, La;7;0;<5;<5;0;<5;<5;0;0;0;7;0
Mayo de 2022;9;Cataluña;8;Barcelona;08143;ódena;171;8;26;41;<5;37;55;5;33;9;111;13
Mayo de 2022;9;Cataluña;8;Barcelona;08144;Olvan;41;<5;<5;5;0;11;19;<5;5;<5;29;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08145;Olórdola;161;6;22;43;<5;29;57;7;35;11;104;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08146;Olesa de Bonesvalls;75;<5;12;20;<5;16;23;<5;9;9;51;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08147;Olesa de Montserrat;1203;32;185;274;35;234;443;9;180;77;856;81
Mayo de 2022;9;Cataluña;8;Barcelona;08148;Olivella;214;<5;35;60;<5;40;75;<5;25;16;163;8
Mayo de 2022;9;Cataluña;8;Barcelona;08149;Olost;39;<5;<5;5;<5;6;22;<5;7;<5;25;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08150;Orós;12;0;<5;<5;0;<5;5;0;<5;<5;8;0
Mayo de 2022;9;Cataluña;8;Barcelona;08151;Oristó;13;<5;0;<5;<5;<5;7;<5;<5;0;7;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08152;Orpó;6;0;<5;<5;0;<5;<5;0;0;<5;5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08153;órrius;27;<5;<5;8;0;6;8;<5;<5;<5;20;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08154;Pacs del Penedés;42;<5;<5;14;0;<5;21;<5;12;<5;26;0
Mayo de 2022;9;Cataluña;8;Barcelona;08155;Palafolls;480;17;59;97;24;96;187;8;58;44;344;26
Mayo de 2022;9;Cataluña;8;Barcelona;08156;Palau-solitó i Plegamans;547;20;75;118;9;97;228;<5;115;34;377;20
Mayo de 2022;9;Cataluña;8;Barcelona;08157;Pallejó;386;19;42;106;6;58;155;<5;62;26;276;20
Mayo de 2022;9;Cataluña;8;Barcelona;08158;Papiol, El;160;<5;19;42;<5;25;67;<5;28;14;110;7
Mayo de 2022;9;Cataluña;8;Barcelona;08159;Parets del Vallés;809;27;96;187;13;150;336;<5;146;41;592;28
Mayo de 2022;9;Cataluña;8;Barcelona;08160;Perafita;14;<5;<5;<5;<5;<5;<5;0;5;0;7;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08161;Piera;991;36;114;234;22;217;368;18;122;80;696;75
Mayo de 2022;9;Cataluña;8;Barcelona;08162;Hostalets de Pierola, Els;154;9;17;35;9;37;47;<5;18;18;98;16
Mayo de 2022;9;Cataluña;8;Barcelona;08163;Pineda de Mar;1752;59;213;454;41;367;618;48;177;163;1184;180
Mayo de 2022;9;Cataluña;8;Barcelona;08164;Pla del Penedés, El;55;<5;12;12;<5;14;11;<5;5;7;36;5
Mayo de 2022;9;Cataluña;8;Barcelona;08165;Pobla de Claramunt, La;104;<5;15;24;5;24;33;<5;19;6;70;7
Mayo de 2022;9;Cataluña;8;Barcelona;08166;Pobla de Lillet, La;32;0;6;10;<5;<5;12;<5;<5;<5;23;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08167;Polinyó;381;14;49;89;7;95;127;<5;98;19;245;16
Mayo de 2022;9;Cataluña;8;Barcelona;08168;Pontons;40;<5;<5;11;0;8;18;<5;<5;<5;30;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08169;Prat de Llobregat, El;3007;98;456;734;70;646;1003;12;290;197;2321;187
Mayo de 2022;9;Cataluña;8;Barcelona;08170;Prats de Rei, Els;11;0;<5;<5;<5;<5;<5;0;<5;0;9;0
Mayo de 2022;9;Cataluña;8;Barcelona;08171;Prats de Lluíanés;98;<5;8;19;<5;15;48;6;32;10;47;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08172;Premió de Mar;1365;21;217;349;20;213;545;39;146;118;993;69
Mayo de 2022;9;Cataluña;8;Barcelona;08174;Puigdólber;17;0;<5;6;0;<5;7;<5;<5;<5;10;0
Mayo de 2022;9;Cataluña;8;Barcelona;08175;Puig-reig;186;<5;23;57;<5;33;65;7;44;18;109;8
Mayo de 2022;9;Cataluña;8;Barcelona;08176;Pujalt;<5;0;0;0;0;0;<5;0;0;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08177;Quar, La;<5;0;0;0;0;0;<5;0;<5;0;0;0
Mayo de 2022;9;Cataluña;8;Barcelona;08178;Rajadell;12;0;<5;<5;0;<5;8;0;<5;<5;8;0
Mayo de 2022;9;Cataluña;8;Barcelona;08179;Rellinars;36;<5;5;12;0;8;8;0;7;<5;26;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08180;Ripollet;2275;75;306;557;56;461;820;19;355;167;1589;145
Mayo de 2022;9;Cataluña;8;Barcelona;08181;Roca del Vallés, La;394;12;42;89;6;80;165;<5;66;28;284;13
Mayo de 2022;9;Cataluña;8;Barcelona;08182;Pont de Vilomara i Rocafort, El;197;10;28;44;<5;35;77;<5;31;13;141;10
Mayo de 2022;9;Cataluña;8;Barcelona;08183;Roda de Ter;242;11;34;53;5;44;95;<5;57;15;149;19
Mayo de 2022;9;Cataluña;8;Barcelona;08184;Rubó;4497;146;594;1114;130;887;1626;20;760;345;3079;293
Mayo de 2022;9;Cataluña;8;Barcelona;08185;Rubió;7;0;<5;<5;0;<5;<5;0;<5;0;6;0
Mayo de 2022;9;Cataluña;8;Barcelona;08187;Sabadell;11562;390;1745;2734;382;2429;3882;96;1562;995;7913;996
Mayo de 2022;9;Cataluña;8;Barcelona;08188;Sagós;<5;0;<5;0;0;<5;0;0;0;0;<5;0
Mayo de 2022;9;Cataluña;8;Barcelona;08189;Sant Pere Sallavinera;<5;0;0;<5;0;0;0;0;0;<5;0;0
Mayo de 2022;9;Cataluña;8;Barcelona;08190;Saldes;11;0;0;<5;0;0;7;0;<5;0;9;0
Mayo de 2022;9;Cataluña;8;Barcelona;08191;Sallent;315;10;39;79;10;79;98;5;45;17;232;16
Mayo de 2022;9;Cataluña;8;Barcelona;08192;Santpedor;243;9;22;55;7;48;102;<5;40;19;174;8
Mayo de 2022;9;Cataluña;8;Barcelona;08193;Sant Iscle de Vallalta;69;<5;5;21;0;13;27;<5;8;5;51;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08194;Sant Adrió de Besós;2663;131;420;607;124;631;750;14;244;192;1943;270
Mayo de 2022;9;Cataluña;8;Barcelona;08195;Sant Agustó de Lluíanés;<5;0;0;0;0;0;<5;0;<5;0;0;0
Mayo de 2022;9;Cataluña;8;Barcelona;08196;Sant Andreu de la Barca;1277;48;169;282;26;260;492;6;212;82;908;69
Mayo de 2022;9;Cataluña;8;Barcelona;08197;Sant Andreu de Llavaneres;349;10;38;96;<5;66;138;5;36;22;272;14
Mayo de 2022;9;Cataluña;8;Barcelona;08198;Sant Antoni de Vilamajor;280;6;42;64;6;55;107;<5;41;11;216;9
Mayo de 2022;9;Cataluña;8;Barcelona;08199;Sant Bartomeu del Grau;38;<5;5;6;<5;9;15;<5;9;<5;19;5
Mayo de 2022;9;Cataluña;8;Barcelona;08200;Sant Boi de Llobregat;4023;134;559;958;101;846;1425;20;551;315;2907;230
Mayo de 2022;9;Cataluña;8;Barcelona;08201;Sant Boi de Lluíanés;8;0;0;<5;0;0;<5;0;<5;0;6;0
Mayo de 2022;9;Cataluña;8;Barcelona;08202;Sant Celoni;913;22;133;220;25;184;329;13;143;70;612;75
Mayo de 2022;9;Cataluña;8;Barcelona;08203;Sant Cebrió de Vallalta;173;<5;29;42;<5;26;71;<5;17;8;133;11
Mayo de 2022;9;Cataluña;8;Barcelona;08204;Sant Climent de Llobregat;143;5;16;38;<5;28;53;0;27;11;101;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08205;Sant Cugat del Vallés;2250;52;305;602;27;400;864;8;236;100;1823;83
Mayo de 2022;9;Cataluña;8;Barcelona;08206;Sant Cugat Sesgarrigues;22;<5;5;<5;<5;<5;7;<5;<5;<5;16;<5
Mayo de 2022;9;Cataluña;8;Barcelona;08207;Sant Esteve de Palautordera;94;<5;10;28;<5;21;27;<5;11;6;67;7
Mayo de 2022;9;Cataluña;8;Barcelona;08208;Sant Esteve Sesrovires;244;<5;32;72;<5;50;86;<5;52;12;168;11
Mayo de 2022;9;Cataluña;8;Barcelona;08209;Sant Fost de Campsentelles;348;20;42;74;11;65;136;0;50;24;250;24
Mayo de 2022;9;Cataluña;8;Barcelona;08210;Sant Feliu de Codines;295;6;40;79;7;62;101;0;53;16;214;12
Mayo de 2022;9;Cataluña;8;Barcelona;08211;Sant Feliu de Llobregat;1699;35;232;441;30;295;666;6;205;128;1296;64
Mayo de 2022;9;Cataluña;8;Barcelona;08212;Sant Feliu Sasserra;17;0;0;7;0;<5;9;0;8;0;9;0
