fecha;pais_orig;mun_dest;turistas
2024-08-01;Total;Torrevieja;86083
2024-08-01;Total Europa;Torrevieja;83264
2024-08-01;Total Unión Europea;Torrevieja;57085
2024-08-01;Total África;Torrevieja;994
2024-08-01;Total América;Torrevieja;1300
2024-08-01;Total América del Norte;Torrevieja;725
2024-08-01;Total Sudamérica;Torrevieja;558
2024-08-01;Total Asia;Torrevieja;522
2024-08-01;Austria;Torrevieja;588
2024-08-01;Bélgica;Torrevieja;8433
2024-08-01;Bulgaria;Torrevieja;124
2024-08-01;Dinamarca;Torrevieja;1418
2024-08-01;Finlandia;Torrevieja;1321
2024-08-01;Francia;Torrevieja;8710
2024-08-01;Hungria;Torrevieja;649
2024-08-01;Irlanda;Torrevieja;3469
2024-08-01;Islandia;Torrevieja;331
2024-08-01;Italia;Torrevieja;993
2024-08-01;Liechtenstein;Torrevieja;69
2024-08-01;Luxemburgo;Torrevieja;296
2024-08-01;Noruega;Torrevieja;6437
2024-08-01;Países Bajos;Torrevieja;4066
2024-08-01;Polonia;Torrevieja;5500
2024-08-01;Portugal;Torrevieja;561
2024-08-01;Reino Unido;Torrevieja;16949
2024-08-01;Alemania;Torrevieja;6826
2024-08-01;Rumania;Torrevieja;251
2024-08-01;Suecia;Torrevieja;11659
2024-08-01;Suiza;Torrevieja;1133
2024-08-01;Letonia;Torrevieja;256
2024-08-01;Moldavia / moldava;Torrevieja;43
2024-08-01;Bielorrusia / belarus;Torrevieja;127
2024-08-01;Estonia;Torrevieja;373
2024-08-01;Lituania;Torrevieja;449
2024-08-01;República Checa;Torrevieja;982
2024-08-01;Eslovaquia;Torrevieja;78
2024-08-01;Armenia;Torrevieja;32
2024-08-01;Rusia;Torrevieja;904
2024-08-01;Gibraltar;Torrevieja;39
2024-08-01;Argelia;Torrevieja;499
2024-08-01;Marruecos;Torrevieja;408
2024-08-01;Canada;Torrevieja;142
2024-08-01;EE.UU.;Torrevieja;548
2024-08-01;Mexico;Torrevieja;35
2024-08-01;Argentina;Torrevieja;81
2024-08-01;Brasil;Torrevieja;31
2024-08-01;Colombia;Torrevieja;283
2024-08-01;Chile;Torrevieja;61
2024-08-01;China;Torrevieja;170
2024-08-01;Emiratos arabes unidos;Torrevieja;36
2024-08-01;India;Torrevieja;49
2024-08-01;Israel;Torrevieja;35
2024-08-01;Kazajstan;Torrevieja;109
2024-09-01;Total;Torrevieja;58857
2024-09-01;Total Europa;Torrevieja;56629
2024-09-01;Total Unión Europea;Torrevieja;36799
2024-09-01;Total África;Torrevieja;665
2024-09-01;Total América;Torrevieja;1143
2024-09-01;Total América del Norte;Torrevieja;659
2024-09-01;Total Sudamérica;Torrevieja;468
2024-09-01;Total Asia;Torrevieja;364
2024-09-01;Austria;Torrevieja;407
2024-09-01;Bélgica;Torrevieja;4046
2024-09-01;Bulgaria;Torrevieja;121
2024-09-01;Dinamarca;Torrevieja;1173
2024-09-01;Finlandia;Torrevieja;2009
2024-09-01;Francia;Torrevieja;2850
2024-09-01;Hungria;Torrevieja;659
2024-09-01;Irlanda;Torrevieja;2843
2024-09-01;Islandia;Torrevieja;205
2024-09-01;Italia;Torrevieja;486
2024-09-01;Liechtenstein;Torrevieja;52
2024-09-01;Luxemburgo;Torrevieja;210
2024-09-01;Noruega;Torrevieja;4416
2024-09-01;Países Bajos;Torrevieja;2370
2024-09-01;Polonia;Torrevieja;4323
2024-09-01;Portugal;Torrevieja;287
2024-09-01;Reino Unido;Torrevieja;13321
2024-09-01;Alemania;Torrevieja;4840
2024-09-01;Rumania;Torrevieja;211
2024-09-01;Suecia;Torrevieja;8169
2024-09-01;Suiza;Torrevieja;740
2024-09-01;Letonia;Torrevieja;245
2024-09-01;Bielorrusia / belarus;Torrevieja;111
2024-09-01;Estonia;Torrevieja;209
2024-09-01;Lituania;Torrevieja;386
2024-09-01;República Checa;Torrevieja;785
2024-09-01;Eslovaquia;Torrevieja;99
2024-09-01;Rusia;Torrevieja;819
2024-09-01;Argelia;Torrevieja;341
2024-09-01;Marruecos;Torrevieja;245
2024-09-01;Senegal;Torrevieja;34
2024-09-01;EE.UU.;Torrevieja;486
2024-09-01;Argentina;Torrevieja;74
2024-09-01;Brasil;Torrevieja;40
2024-09-01;Colombia;Torrevieja;223
2024-09-01;Chile;Torrevieja;46
2024-09-01;China;Torrevieja;119
2024-09-01;India;Torrevieja;53
2024-09-01;Kazajstan;Torrevieja;84
2024-10-01;Total;Torrevieja;58955
2024-10-01;Total Europa;Torrevieja;57082
2024-10-01;Total Unión Europea;Torrevieja;38034
2024-10-01;Total África;Torrevieja;429
2024-10-01;Total América;Torrevieja;1076
2024-10-01;Total América del Norte;Torrevieja;591
2024-10-01;Total Sudamérica;Torrevieja;473
2024-10-01;Total Asia;Torrevieja;358
2024-10-01;Austria;Torrevieja;438
2024-10-01;Bélgica;Torrevieja;3723
2024-10-01;Bulgaria;Torrevieja;134
2024-10-01;Dinamarca;Torrevieja;1303
2024-10-01;Finlandia;Torrevieja;2735
2024-10-01;Francia;Torrevieja;2230
2024-10-01;Hungria;Torrevieja;672
2024-10-01;Irlanda;Torrevieja;2226
2024-10-01;Islandia;Torrevieja;327
2024-10-01;Italia;Torrevieja;350
2024-10-01;Liechtenstein;Torrevieja;65
2024-10-01;Luxemburgo;Torrevieja;175
2024-10-01;Noruega;Torrevieja;5724
2024-10-01;Países Bajos;Torrevieja;2343
2024-10-01;Polonia;Torrevieja;4168
2024-10-01;Portugal;Torrevieja;136
2024-10-01;Reino Unido;Torrevieja;10872
2024-10-01;Alemania;Torrevieja;5793
2024-10-01;Rumania;Torrevieja;210
2024-10-01;Suecia;Torrevieja;9438
2024-10-01;Suiza;Torrevieja;902
2024-10-01;Letonia;Torrevieja;232
2024-10-01;Moldavia / moldava;Torrevieja;43
2024-10-01;Bielorrusia / belarus;Torrevieja;107
2024-10-01;Georgia;Torrevieja;31
2024-10-01;Estonia;Torrevieja;333
2024-10-01;Lituania;Torrevieja;479
2024-10-01;República Checa;Torrevieja;772
2024-10-01;Eslovaquia;Torrevieja;77
2024-10-01;Rusia;Torrevieja;866
2024-10-01;Argelia;Torrevieja;156
2024-10-01;Marruecos;Torrevieja;200
2024-10-01;EE.UU.;Torrevieja;414
2024-10-01;Argentina;Torrevieja;69
2024-10-01;Brasil;Torrevieja;36
2024-10-01;Colombia;Torrevieja;225
2024-10-01;Chile;Torrevieja;39
2024-10-01;Uruguay;Torrevieja;32
2024-10-01;Venezuela;Torrevieja;31
2024-10-01;China;Torrevieja;122
2024-10-01;India;Torrevieja;58
2024-10-01;Kazajstan;Torrevieja;69
2024-11-01;Total;Torrevieja;39425
2024-11-01;Total Europa;Torrevieja;37793
2024-11-01;Total Unión Europea;Torrevieja;26462
2024-11-01;Total África;Torrevieja;365
2024-11-01;Total América;Torrevieja;921
2024-11-01;Total América del Norte;Torrevieja;466
2024-11-01;Total Sudamérica;Torrevieja;442
2024-11-01;Total Asia;Torrevieja;329
2024-11-01;Austria;Torrevieja;313
2024-11-01;Bélgica;Torrevieja;2726
2024-11-01;Bulgaria;Torrevieja;110
2024-11-01;Dinamarca;Torrevieja;652
2024-11-01;Finlandia;Torrevieja;2479
2024-11-01;Francia;Torrevieja;1487
2024-11-01;Hungria;Torrevieja;475
2024-11-01;Irlanda;Torrevieja;1309
2024-11-01;Islandia;Torrevieja;215
2024-11-01;Italia;Torrevieja;248
2024-11-01;Liechtenstein;Torrevieja;64
2024-11-01;Luxemburgo;Torrevieja;199
2024-11-01;Noruega;Torrevieja;3829
2024-11-01;Países Bajos;Torrevieja;1833
2024-11-01;Polonia;Torrevieja;3304
2024-11-01;Portugal;Torrevieja;178
2024-11-01;Reino Unido;Torrevieja;6011
2024-11-01;Alemania;Torrevieja;2569
2024-11-01;Rumania;Torrevieja;130
2024-11-01;Suecia;Torrevieja;6799
2024-11-01;Suiza;Torrevieja;364
2024-11-01;Letonia;Torrevieja;230
2024-11-01;Bielorrusia / belarus;Torrevieja;91
2024-11-01;Georgia;Torrevieja;43
2024-11-01;Estonia;Torrevieja;238
2024-11-01;Lituania;Torrevieja;635
2024-11-01;República Checa;Torrevieja;434
2024-11-01;Eslovaquia;Torrevieja;62
2024-11-01;Rusia;Torrevieja;585
2024-11-01;Argelia;Torrevieja;144
2024-11-01;Marruecos;Torrevieja;155
2024-11-01;Senegal;Torrevieja;31
2024-11-01;Canada;Torrevieja;121
2024-11-01;EE.UU.;Torrevieja;315
2024-11-01;Mexico;Torrevieja;30
2024-11-01;Argentina;Torrevieja;59
2024-11-01;Brasil;Torrevieja;40
2024-11-01;Colombia;Torrevieja;234
2024-11-01;Chile;Torrevieja;43
2024-11-01;China;Torrevieja;110
2024-11-01;India;Torrevieja;64
2024-11-01;Kazajstan;Torrevieja;36
2024-12-01;Total;Torrevieja;32548
2024-12-01;Total Europa;Torrevieja;30844
2024-12-01;Total Unión Europea;Torrevieja;21199
2024-12-01;Total África;Torrevieja;373
2024-12-01;Total América;Torrevieja;1000
2024-12-01;Total América del Norte;Torrevieja;534
2024-12-01;Total Sudamérica;Torrevieja;456
2024-12-01;Total Asia;Torrevieja;328
2024-12-01;Austria;Torrevieja;301
2024-12-01;Bélgica;Torrevieja;3159
2024-12-01;Bulgaria;Torrevieja;111
2024-12-01;Dinamarca;Torrevieja;521
2024-12-01;Finlandia;Torrevieja;2358
2024-12-01;Francia;Torrevieja;1133
2024-12-01;Hungria;Torrevieja;278
2024-12-01;Irlanda;Torrevieja;1319
2024-12-01;Islandia;Torrevieja;198
2024-12-01;Italia;Torrevieja;247
2024-12-01;Liechtenstein;Torrevieja;71
2024-12-01;Luxemburgo;Torrevieja;193
2024-12-01;Noruega;Torrevieja;2568
2024-12-01;Países Bajos;Torrevieja;1746
2024-12-01;Polonia;Torrevieja;2380
2024-12-01;Portugal;Torrevieja;129
2024-12-01;Reino Unido;Torrevieja;5440
2024-12-01;Alemania;Torrevieja;1972
2024-12-01;Rumania;Torrevieja;113
2024-12-01;Suecia;Torrevieja;3971
2024-12-01;Suiza;Torrevieja;380
2024-12-01;Letonia;Torrevieja;187
2024-12-01;Bielorrusia / belarus;Torrevieja;68
2024-12-01;Georgia;Torrevieja;37
2024-12-01;Estonia;Torrevieja;239
2024-12-01;Lituania;Torrevieja;438
2024-12-01;República Checa;Torrevieja;336
2024-12-01;Eslovaquia;Torrevieja;36
2024-12-01;Rusia;Torrevieja;756
2024-12-01;Argelia;Torrevieja;148
2024-12-01;Marruecos;Torrevieja;157
2024-12-01;Canada;Torrevieja;163
2024-12-01;EE.UU.;Torrevieja;305
2024-12-01;Mexico;Torrevieja;66
2024-12-01;Argentina;Torrevieja;97
2024-12-01;Colombia;Torrevieja;242
2024-12-01;Chile;Torrevieja;33
2024-12-01;China;Torrevieja;105
2024-12-01;India;Torrevieja;66
2024-12-01;Kazajstan;Torrevieja;42
2025-01-01;Total;Torrevieja;34813
2025-01-01;Total Europa;Torrevieja;33047
2025-01-01;Total Unión Europea;Torrevieja;22822
2025-01-01;Total África;Torrevieja;398
2025-01-01;Total América;Torrevieja;1013
2025-01-01;Total América del Norte;Torrevieja;515
2025-01-01;Total Sudamérica;Torrevieja;488
2025-01-01;Total Asia;Torrevieja;331
2025-01-01;Austria;Torrevieja;309
2025-01-01;Bélgica;Torrevieja;1522
2025-01-01;Bulgaria;Torrevieja;113
2025-01-01;Dinamarca;Torrevieja;576
2025-01-01;Finlandia;Torrevieja;2248
2025-01-01;Francia;Torrevieja;1489
2025-01-01;Hungria;Torrevieja;468
2025-01-01;Irlanda;Torrevieja;1336
2025-01-01;Islandia;Torrevieja;220
2025-01-01;Italia;Torrevieja;315
2025-01-01;Liechtenstein;Torrevieja;56
2025-01-01;Luxemburgo;Torrevieja;162
2025-01-01;Noruega;Torrevieja;2949
2025-01-01;Países Bajos;Torrevieja;1490
2025-01-01;Polonia;Torrevieja;3429
2025-01-01;Portugal;Torrevieja;150
2025-01-01;Reino Unido;Torrevieja;5626
2025-01-01;Alemania;Torrevieja;2551
2025-01-01;Rumania;Torrevieja;118
2025-01-01;Suecia;Torrevieja;5333
2025-01-01;Suiza;Torrevieja;561
2025-01-01;Letonia;Torrevieja;134
2025-01-01;Bielorrusia / belarus;Torrevieja;82
2025-01-01;Georgia;Torrevieja;39
2025-01-01;Estonia;Torrevieja;184
2025-01-01;Lituania;Torrevieja;431
2025-01-01;República Checa;Torrevieja;323
2025-01-01;Eslovaquia;Torrevieja;92
2025-01-01;Rusia;Torrevieja;563
2025-01-01;Argelia;Torrevieja;182
2025-01-01;Marruecos;Torrevieja;166
2025-01-01;Canada;Torrevieja;113
2025-01-01;EE.UU.;Torrevieja;360
2025-01-01;Mexico;Torrevieja;42
2025-01-01;Argentina;Torrevieja;72
2025-01-01;Brasil;Torrevieja;49
2025-01-01;Colombia;Torrevieja;249
2025-01-01;Chile;Torrevieja;30
2025-01-01;Venezuela;Torrevieja;30
2025-01-01;China;Torrevieja;92
2025-01-01;India;Torrevieja;30
2025-01-01;Kazajstan;Torrevieja;74
2025-02-01;Total;Torrevieja;32777
2025-02-01;Total Europa;Torrevieja;31287
2025-02-01;Total Unión Europea;Torrevieja;20492
2025-02-01;Total África;Torrevieja;319
2025-02-01;Total América;Torrevieja;844
2025-02-01;Total América del Norte;Torrevieja;427
2025-02-01;Total Sudamérica;Torrevieja;404
2025-02-01;Total Asia;Torrevieja;294
2025-02-01;Austria;Torrevieja;262
2025-02-01;Bélgica;Torrevieja;1298
2025-02-01;Bulgaria;Torrevieja;81
2025-02-01;Dinamarca;Torrevieja;461
2025-02-01;Finlandia;Torrevieja;1827
2025-02-01;Francia;Torrevieja;1387
2025-02-01;Hungria;Torrevieja;366
2025-02-01;Irlanda;Torrevieja;1468
2025-02-01;Islandia;Torrevieja;164
2025-02-01;Italia;Torrevieja;264
2025-02-01;Liechtenstein;Torrevieja;66
2025-02-01;Luxemburgo;Torrevieja;179
2025-02-01;Noruega;Torrevieja;2824
2025-02-01;Países Bajos;Torrevieja;1677
2025-02-01;Polonia;Torrevieja;3711
2025-02-01;Portugal;Torrevieja;116
2025-02-01;Reino Unido;Torrevieja;6636
2025-02-01;Alemania;Torrevieja;2107
2025-02-01;Rumania;Torrevieja;110
2025-02-01;Suecia;Torrevieja;4123
2025-02-01;Suiza;Torrevieja;371
2025-02-01;Letonia;Torrevieja;141
2025-02-01;Bielorrusia / belarus;Torrevieja;46
2025-02-01;Georgia;Torrevieja;36
2025-02-01;Estonia;Torrevieja;172
2025-02-01;Lituania;Torrevieja;320
2025-02-01;República Checa;Torrevieja;296
2025-02-01;Eslovaquia;Torrevieja;47
2025-02-01;Croacia;Torrevieja;30
2025-02-01;Rusia;Torrevieja;518
2025-02-01;Argelia;Torrevieja;153
2025-02-01;Marruecos;Torrevieja;120
2025-02-01;Canada;Torrevieja;119
2025-02-01;EE.UU.;Torrevieja;277
2025-02-01;Mexico;Torrevieja;31
2025-02-01;Argentina;Torrevieja;47
2025-02-01;Brasil;Torrevieja;37
2025-02-01;Colombia;Torrevieja;209
2025-02-01;China;Torrevieja;83
2025-02-01;India;Torrevieja;31
2025-02-01;Kazajstan;Torrevieja;51
2025-03-01;Total;Torrevieja;43042
2025-03-01;Total Europa;Torrevieja;41306
2025-03-01;Total Unión Europea;Torrevieja;27014
2025-03-01;Total África;Torrevieja;361
2025-03-01;Total América;Torrevieja;955
2025-03-01;Total América del Norte;Torrevieja;470
2025-03-01;Total Sudamérica;Torrevieja;472
2025-03-01;Total Asia;Torrevieja;397
2025-03-01;Austria;Torrevieja;318
2025-03-01;Bélgica;Torrevieja;2086
2025-03-01;Bulgaria;Torrevieja;123
2025-03-01;Dinamarca;Torrevieja;863
2025-03-01;Finlandia;Torrevieja;2736
2025-03-01;Francia;Torrevieja;1423
2025-03-01;Hungria;Torrevieja;402
2025-03-01;Irlanda;Torrevieja;1787
2025-03-01;Islandia;Torrevieja;249
2025-03-01;Italia;Torrevieja;247
2025-03-01;Liechtenstein;Torrevieja;101
2025-03-01;Luxemburgo;Torrevieja;214
2025-03-01;Noruega;Torrevieja;4102
2025-03-01;Países Bajos;Torrevieja;2257
2025-03-01;Polonia;Torrevieja;4093
2025-03-01;Portugal;Torrevieja;135
2025-03-01;Reino Unido;Torrevieja;8576
2025-03-01;Alemania;Torrevieja;3214
2025-03-01;Rumania;Torrevieja;143
2025-03-01;Suecia;Torrevieja;5662
2025-03-01;Suiza;Torrevieja;440
2025-03-01;Letonia;Torrevieja;177
2025-03-01;Moldavia / moldava;Torrevieja;31
2025-03-01;Bielorrusia / belarus;Torrevieja;72
2025-03-01;Georgia;Torrevieja;42
2025-03-01;Estonia;Torrevieja;207
2025-03-01;Lituania;Torrevieja;449
2025-03-01;República Checa;Torrevieja;309
2025-03-01;Eslovaquia;Torrevieja;103
2025-03-01;Rusia;Torrevieja;568
2025-03-01;Argelia;Torrevieja;165
2025-03-01;Marruecos;Torrevieja;137
2025-03-01;Canada;Torrevieja;126
2025-03-01;EE.UU.;Torrevieja;312
2025-03-01;Mexico;Torrevieja;32
2025-03-01;Argentina;Torrevieja;64
2025-03-01;Brasil;Torrevieja;55
2025-03-01;Colombia;Torrevieja;242
2025-03-01;Uruguay;Torrevieja;37
2025-03-01;China;Torrevieja;156
2025-03-01;India;Torrevieja;43
2025-03-01;Kazajstan;Torrevieja;57
2025-04-01;Total;Torrevieja;52603
2025-04-01;Total Europa;Torrevieja;50645
2025-04-01;Total Unión Europea;Torrevieja;31954
2025-04-01;Total África;Torrevieja;428
2025-04-01;Total América;Torrevieja;1022
2025-04-01;Total América del Norte;Torrevieja;504
2025-04-01;Total Sudamérica;Torrevieja;500
2025-04-01;Total Asia;Torrevieja;482
2025-04-01;Austria;Torrevieja;406
2025-04-01;Bélgica;Torrevieja;2146
2025-04-01;Bulgaria;Torrevieja;140
2025-04-01;Dinamarca;Torrevieja;960
2025-04-01;Finlandia;Torrevieja;2711
2025-04-01;Francia;Torrevieja;2003
2025-04-01;Hungria;Torrevieja;595
2025-04-01;Irlanda;Torrevieja;3244
2025-04-01;Islandia;Torrevieja;314
2025-04-01;Italia;Torrevieja;428
2025-04-01;Liechtenstein;Torrevieja;114
2025-04-01;Luxemburgo;Torrevieja;228
2025-04-01;Noruega;Torrevieja;5353
2025-04-01;Países Bajos;Torrevieja;2351
2025-04-01;Polonia;Torrevieja;4339
2025-04-01;Portugal;Torrevieja;161
2025-04-01;Reino Unido;Torrevieja;11295
2025-04-01;Alemania;Torrevieja;3568
2025-04-01;Rumania;Torrevieja;227
2025-04-01;Suecia;Torrevieja;7040
2025-04-01;Suiza;Torrevieja;632
2025-04-01;Letonia;Torrevieja;183
2025-04-01;Bielorrusia / belarus;Torrevieja;79
2025-04-01;Georgia;Torrevieja;54
2025-04-01;Estonia;Torrevieja;257
2025-04-01;Lituania;Torrevieja;456
2025-04-01;República Checa;Torrevieja;357
2025-04-01;Eslovaquia;Torrevieja;92
2025-04-01;Rusia;Torrevieja;719
2025-04-01;Argelia;Torrevieja;151
2025-04-01;Marruecos;Torrevieja;174
2025-04-01;Senegal;Torrevieja;39
2025-04-01;EE.UU.;Torrevieja;369
2025-04-01;Argentina;Torrevieja;69
2025-04-01;Brasil;Torrevieja;42
2025-04-01;Colombia;Torrevieja;251
2025-04-01;Chile;Torrevieja;35
2025-04-01;Uruguay;Torrevieja;35
2025-04-01;China;Torrevieja;157
2025-04-01;Emiratos arabes unidos;Torrevieja;33
2025-04-01;Filipinas;Torrevieja;48
2025-04-01;India;Torrevieja;53
2025-04-01;Israel;Torrevieja;36
2025-04-01;Kazajstan;Torrevieja;49
2025-05-01;Total;Torrevieja;53891
2025-05-01;Total Europa;Torrevieja;51564
2025-05-01;Total Unión Europea;Torrevieja;32642
2025-05-01;Total África;Torrevieja;542
2025-05-01;Total América;Torrevieja;1231
2025-05-01;Total América del Norte;Torrevieja;648
2025-05-01;Total Sudamérica;Torrevieja;568
2025-05-01;Total Asia;Torrevieja;511
2025-05-01;Austria;Torrevieja;467
2025-05-01;Bélgica;Torrevieja;2451
2025-05-01;Bulgaria;Torrevieja;141
2025-05-01;Dinamarca;Torrevieja;903
2025-05-01;Finlandia;Torrevieja;2432
2025-05-01;Francia;Torrevieja;2256
2025-05-01;Hungria;Torrevieja;659
2025-05-01;Irlanda;Torrevieja;3519
2025-05-01;Islandia;Torrevieja;299
2025-05-01;Italia;Torrevieja;403
2025-05-01;Liechtenstein;Torrevieja;123
2025-05-01;Luxemburgo;Torrevieja;268
2025-05-01;Noruega;Torrevieja;4580
2025-05-01;Países Bajos;Torrevieja;2528
2025-05-01;Polonia;Torrevieja;3634
2025-05-01;Portugal;Torrevieja;131
2025-05-01;Reino Unido;Torrevieja;12233
2025-05-01;Alemania;Torrevieja;3423
2025-05-01;Rumania;Torrevieja;255
2025-05-01;Suecia;Torrevieja;7468
2025-05-01;Suiza;Torrevieja;630
2025-05-01;Letonia;Torrevieja;209
2025-05-01;Moldavia / moldava;Torrevieja;37
2025-05-01;Bielorrusia / belarus;Torrevieja;106
2025-05-01;Georgia;Torrevieja;55
2025-05-01;Estonia;Torrevieja;291
2025-05-01;Lituania;Torrevieja;486
2025-05-01;República Checa;Torrevieja;508
2025-05-01;Eslovaquia;Torrevieja;122
2025-05-01;Eslovenia;Torrevieja;33
2025-05-01;Armenia;Torrevieja;31
2025-05-01;Rusia;Torrevieja;725
2025-05-01;Argelia;Torrevieja;211
2025-05-01;Marruecos;Torrevieja;224
2025-05-01;Senegal;Torrevieja;56
2025-05-01;EE.UU.;Torrevieja;481
2025-05-01;Argentina;Torrevieja;78
2025-05-01;Brasil;Torrevieja;64
2025-05-01;Colombia;Torrevieja;285
2025-05-01;Uruguay;Torrevieja;45
2025-05-01;China;Torrevieja;203
2025-05-01;Filipinas;Torrevieja;31
2025-05-01;India;Torrevieja;93
2025-05-01;Kazajstan;Torrevieja;48
2025-06-01;Total;Torrevieja;56279
2025-06-01;Total Europa;Torrevieja;54034
2025-06-01;Total Unión Europea;Torrevieja;33754
2025-06-01;Total África;Torrevieja;488
2025-06-01;Total América;Torrevieja;1244
2025-06-01;Total América del Norte;Torrevieja;694
2025-06-01;Total Sudamérica;Torrevieja;529
2025-06-01;Total Asia;Torrevieja;472
2025-06-01;Austria;Torrevieja;449
2025-06-01;Bélgica;Torrevieja;2497
2025-06-01;Bulgaria;Torrevieja;148
2025-06-01;Dinamarca;Torrevieja;940
2025-06-01;Finlandia;Torrevieja;2136
2025-06-01;Francia;Torrevieja;1853
2025-06-01;Hungria;Torrevieja;815
2025-06-01;Irlanda;Torrevieja;3909
2025-06-01;Islandia;Torrevieja;322
2025-06-01;Italia;Torrevieja;536
2025-06-01;Liechtenstein;Torrevieja;164
2025-06-01;Luxemburgo;Torrevieja;257
2025-06-01;Noruega;Torrevieja;5190
2025-06-01;Países Bajos;Torrevieja;2158
2025-06-01;Polonia;Torrevieja;3625
2025-06-01;Portugal;Torrevieja;197
2025-06-01;Reino Unido;Torrevieja;12557
2025-06-01;Alemania;Torrevieja;4090
2025-06-01;Rumania;Torrevieja;265
2025-06-01;Suecia;Torrevieja;7815
2025-06-01;Suiza;Torrevieja;672
2025-06-01;Letonia;Torrevieja;260
2025-06-01;Moldavia / moldava;Torrevieja;53
2025-06-01;Bielorrusia / belarus;Torrevieja;121
2025-06-01;Georgia;Torrevieja;59
2025-06-01;Estonia;Torrevieja;254
2025-06-01;Lituania;Torrevieja;563
2025-06-01;República Checa;Torrevieja;813
2025-06-01;Eslovaquia;Torrevieja;113
2025-06-01;Armenia;Torrevieja;30
2025-06-01;Rusia;Torrevieja;952
2025-06-01;Serbia;Torrevieja;64
2025-06-01;Gibraltar;Torrevieja;41
2025-06-01;Argelia;Torrevieja;193
2025-06-01;Marruecos;Torrevieja;208
2025-06-01;Senegal;Torrevieja;43
2025-06-01;Canada;Torrevieja;141
2025-06-01;EE.UU.;Torrevieja;511
2025-06-01;Mexico;Torrevieja;42
2025-06-01;Argentina;Torrevieja;69
2025-06-01;Brasil;Torrevieja;42
2025-06-01;Colombia;Torrevieja;263
2025-06-01;Chile;Torrevieja;42
2025-06-01;Uruguay;Torrevieja;44
2025-06-01;China;Torrevieja;161
2025-06-01;Emiratos arabes unidos;Torrevieja;34
2025-06-01;India;Torrevieja;55
2025-06-01;Kazajstan;Torrevieja;48
2025-07-01;Total;Torrevieja;80914
2025-07-01;Total Europa;Torrevieja;77981
2025-07-01;Total Unión Europea;Torrevieja;51157
2025-07-01;Total África;Torrevieja;755
2025-07-01;Total América;Torrevieja;1505
2025-07-01;Total América del Norte;Torrevieja;875
2025-07-01;Total Sudamérica;Torrevieja;614
2025-07-01;Total Asia;Torrevieja;642
2025-07-01;Austria;Torrevieja;521
2025-07-01;Bélgica;Torrevieja;6229
2025-07-01;Bulgaria;Torrevieja;157
2025-07-01;Dinamarca;Torrevieja;1755
2025-07-01;Finlandia;Torrevieja;2152
2025-07-01;Francia;Torrevieja;3512
2025-07-01;Hungria;Torrevieja;1356
2025-07-01;Irlanda;Torrevieja;4792
2025-07-01;Islandia;Torrevieja;414
2025-07-01;Italia;Torrevieja;524
2025-07-01;Liechtenstein;Torrevieja;96
2025-07-01;Luxemburgo;Torrevieja;276
2025-07-01;Noruega;Torrevieja;9263
2025-07-01;Países Bajos;Torrevieja;2775
2025-07-01;Polonia;Torrevieja;5894
2025-07-01;Portugal;Torrevieja;310
2025-07-01;Reino Unido;Torrevieja;14459
2025-07-01;Alemania;Torrevieja;4514
2025-07-01;Rumania;Torrevieja;460
2025-07-01;Suecia;Torrevieja;12983
2025-07-01;Suiza;Torrevieja;949
2025-07-01;Letonia;Torrevieja;255
2025-07-01;Moldavia / moldava;Torrevieja;64
2025-07-01;Bielorrusia / belarus;Torrevieja;152
2025-07-01;Georgia;Torrevieja;56
2025-07-01;Estonia;Torrevieja;298
2025-07-01;Lituania;Torrevieja;738
2025-07-01;República Checa;Torrevieja;1322
2025-07-01;Eslovaquia;Torrevieja;200
2025-07-01;Eslovenia;Torrevieja;57
2025-07-01;Armenia;Torrevieja;33
2025-07-01;Rusia;Torrevieja;1177
2025-07-01;Serbia;Torrevieja;60
2025-07-01;Argelia;Torrevieja;412
2025-07-01;Marruecos;Torrevieja;214
2025-07-01;Senegal;Torrevieja;69
2025-07-01;Canada;Torrevieja;224
2025-07-01;EE.UU.;Torrevieja;618
2025-07-01;Mexico;Torrevieja;33
2025-07-01;Argentina;Torrevieja;75
2025-07-01;Brasil;Torrevieja;60
2025-07-01;Colombia;Torrevieja;303
2025-07-01;Chile;Torrevieja;33
2025-07-01;Uruguay;Torrevieja;65
2025-07-01;China;Torrevieja;182
2025-07-01;Emiratos arabes unidos;Torrevieja;55
2025-07-01;Filipinas;Torrevieja;31
2025-07-01;India;Torrevieja;65
2025-07-01;Tailandia;Torrevieja;31
2025-07-01;Kazajstan;Torrevieja;139
2025-08-01;Total;Torrevieja;88363
2025-08-01;Total Europa;Torrevieja;84851
2025-08-01;Total Unión Europea;Torrevieja;56428
2025-08-01;Total África;Torrevieja;1269
2025-08-01;Total América;Torrevieja;1531
2025-08-01;Total América del Norte;Torrevieja;898
2025-08-01;Total Sudamérica;Torrevieja;613
2025-08-01;Total Asia;Torrevieja;659
2025-08-01;Austria;Torrevieja;805
2025-08-01;Bélgica;Torrevieja;6180
2025-08-01;Bulgaria;Torrevieja;122
2025-08-01;Dinamarca;Torrevieja;1383
2025-08-01;Finlandia;Torrevieja;1439
2025-08-01;Francia;Torrevieja;8221
2025-08-01;Hungria;Torrevieja;1009
2025-08-01;Irlanda;Torrevieja;4404
2025-08-01;Islandia;Torrevieja;483
2025-08-01;Italia;Torrevieja;995
2025-08-01;Liechtenstein;Torrevieja;103
