mes,pais_orig_cod,pais_orig,mun_dest_cod,mun_dest,turistas,prov_dest_cod,prov_dest,año,mes_hoja,mun_orig_cod,mun_orig,dest_cod,dest,prov_orig_cod,prov_orig
2019-12,138.0,Bielorrusia / belarus,3133.0,Torrevieja,43,3,Alicante/Alacant,2019,m12_2019,,,,,,
2019-12,141.0,Estonia,3133.0,Torrevieja,91,3,Alicante/Alacant,2019,m12_2019,,,,,,
2019-12,142.0,Lituania,3133.0,Torrevieja,97,3,Alicante/Alacant,2019,m12_2019,,,,,,
2019-12,143.0,República Checa,3133.0,Torrevieja,47,3,Alicante/Alacant,2019,m12_2019,,,,,,
2019-12,154.0,Rusia,3133.0,Torrevieja,1008,3,Alicante/Alacant,2019,m12_2019,,,,,,
2019-12,203.0,Argelia,3133.0,Torrevieja,175,3,Alicante/Alacant,2019,m12_2019,,,,,,
2019-12,228.0,Marruecos,3133.0,Torrevieja,122,3,Alicante/Alacant,2019,m12_2019,,,,,,
2019-12,302.0,EE.UU.,3133.0,Torrevieja,87,3,Alicante/Alacant,2019,m12_2019,,,,,,
2019-12,343.0,Colombia,3133.0,Torrevieja,113,3,Alicante/Alacant,2019,m12_2019,,,,,,
2019-12,407.0,China,3133.0,Torrevieja,208,3,Alicante/Alacant,2019,m12_2019,,,,,,
2019-12,443.0,Kazajstan,3133.0,Torrevieja,33,3,Alicante/Alacant,2019,m12_2019,,,,,,
2020-01,0.0,Total,3133.0,Torrevieja,25532,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,10.0,Total Europa,3133.0,Torrevieja,24554,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,11.0,Total Unión Europea,3133.0,Torrevieja,16156,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,20.0,Total África,3133.0,Torrevieja,413,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,30.0,Total América,3133.0,Torrevieja,263,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,31.0,Total América del Norte,3133.0,Torrevieja,124,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,33.0,Total Sudamérica,3133.0,Torrevieja,134,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,40.0,Total Asia,3133.0,Torrevieja,284,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,102.0,Austria,3133.0,Torrevieja,86,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,103.0,Bélgica,3133.0,Torrevieja,2881,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,104.0,Bulgaria,3133.0,Torrevieja,71,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,107.0,Dinamarca,3133.0,Torrevieja,404,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,109.0,Finlandia,3133.0,Torrevieja,1616,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,110.0,Francia,3133.0,Torrevieja,1027,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,112.0,Hungria,3133.0,Torrevieja,57,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,113.0,Irlanda,3133.0,Torrevieja,558,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,114.0,Islandia,3133.0,Torrevieja,238,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,115.0,Italia,3133.0,Torrevieja,246,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,117.0,Luxemburgo,3133.0,Torrevieja,71,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,120.0,Noruega,3133.0,Torrevieja,2138,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,121.0,Países Bajos,3133.0,Torrevieja,949,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,122.0,Polonia,3133.0,Torrevieja,638,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,123.0,Portugal,3133.0,Torrevieja,39,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,125.0,Reino Unido,3133.0,Torrevieja,4099,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,126.0,Alemania,3133.0,Torrevieja,1844,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,128.0,Rumania,3133.0,Torrevieja,48,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,131.0,Suecia,3133.0,Torrevieja,5249,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,132.0,Suiza,3133.0,Torrevieja,325,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,135.0,Ucrania,3133.0,Torrevieja,286,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,136.0,Letonia,3133.0,Torrevieja,68,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,138.0,Bielorrusia / belarus,3133.0,Torrevieja,53,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,141.0,Estonia,3133.0,Torrevieja,106,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,142.0,Lituania,3133.0,Torrevieja,124,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,143.0,República Checa,3133.0,Torrevieja,52,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,154.0,Rusia,3133.0,Torrevieja,1239,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,203.0,Argelia,3133.0,Torrevieja,244,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,228.0,Marruecos,3133.0,Torrevieja,121,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,248.0,Túnez,3133.0,Torrevieja,36,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,302.0,EE.UU.,3133.0,Torrevieja,101,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,343.0,Colombia,3133.0,Torrevieja,107,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,407.0,China,3133.0,Torrevieja,192,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-01,443.0,Kazajstan,3133.0,Torrevieja,45,3,Alicante/Alacant,2020,m01_2020,,,,,,
2020-02,0.0,Total,3133.0,Torrevieja,23893,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,10.0,Total Europa,3133.0,Torrevieja,23135,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,11.0,Total Unión Europea,3133.0,Torrevieja,13944,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,20.0,Total África,3133.0,Torrevieja,330,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,30.0,Total América,3133.0,Torrevieja,209,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,31.0,Total América del Norte,3133.0,Torrevieja,96,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,33.0,Total Sudamérica,3133.0,Torrevieja,111,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,40.0,Total Asia,3133.0,Torrevieja,216,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,102.0,Austria,3133.0,Torrevieja,82,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,103.0,Bélgica,3133.0,Torrevieja,2049,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,104.0,Bulgaria,3133.0,Torrevieja,61,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,107.0,Dinamarca,3133.0,Torrevieja,546,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,109.0,Finlandia,3133.0,Torrevieja,1848,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,110.0,Francia,3133.0,Torrevieja,985,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,112.0,Hungria,3133.0,Torrevieja,59,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,113.0,Irlanda,3133.0,Torrevieja,531,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,114.0,Islandia,3133.0,Torrevieja,164,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,115.0,Italia,3133.0,Torrevieja,184,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,117.0,Luxemburgo,3133.0,Torrevieja,76,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,120.0,Noruega,3133.0,Torrevieja,3027,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,121.0,Países Bajos,3133.0,Torrevieja,896,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,122.0,Polonia,3133.0,Torrevieja,650,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,125.0,Reino Unido,3133.0,Torrevieja,4340,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,126.0,Alemania,3133.0,Torrevieja,1631,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,128.0,Rumania,3133.0,Torrevieja,54,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,131.0,Suecia,3133.0,Torrevieja,3926,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,132.0,Suiza,3133.0,Torrevieja,266,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,135.0,Ucrania,3133.0,Torrevieja,279,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,136.0,Letonia,3133.0,Torrevieja,60,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,138.0,Bielorrusia / belarus,3133.0,Torrevieja,38,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,141.0,Estonia,3133.0,Torrevieja,76,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,142.0,Lituania,3133.0,Torrevieja,125,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,143.0,República Checa,3133.0,Torrevieja,64,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,154.0,Rusia,3133.0,Torrevieja,1064,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,203.0,Argelia,3133.0,Torrevieja,192,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,228.0,Marruecos,3133.0,Torrevieja,112,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,302.0,EE.UU.,3133.0,Torrevieja,76,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,343.0,Colombia,3133.0,Torrevieja,55,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,407.0,China,3133.0,Torrevieja,149,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-02,443.0,Kazajstan,3133.0,Torrevieja,32,3,Alicante/Alacant,2020,m02_2020,,,,,,
2020-03,0.0,Total,3133.0,Torrevieja,22859,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,10.0,Total Europa,3133.0,Torrevieja,22332,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,11.0,Total Unión Europea,3133.0,Torrevieja,13266,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,20.0,Total África,3133.0,Torrevieja,201,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,30.0,Total América,3133.0,Torrevieja,216,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,31.0,Total América del Norte,3133.0,Torrevieja,98,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,33.0,Total Sudamérica,3133.0,Torrevieja,115,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,40.0,Total Asia,3133.0,Torrevieja,107,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,102.0,Austria,3133.0,Torrevieja,59,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,103.0,Bélgica,3133.0,Torrevieja,1751,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,104.0,Bulgaria,3133.0,Torrevieja,46,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,107.0,Dinamarca,3133.0,Torrevieja,386,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,109.0,Finlandia,3133.0,Torrevieja,2026,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,110.0,Francia,3133.0,Torrevieja,981,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,112.0,Hungria,3133.0,Torrevieja,55,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,113.0,Irlanda,3133.0,Torrevieja,374,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,114.0,Islandia,3133.0,Torrevieja,184,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,115.0,Italia,3133.0,Torrevieja,165,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,117.0,Luxemburgo,3133.0,Torrevieja,38,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,120.0,Noruega,3133.0,Torrevieja,3716,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,121.0,Países Bajos,3133.0,Torrevieja,930,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,122.0,Polonia,3133.0,Torrevieja,390,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,125.0,Reino Unido,3133.0,Torrevieja,3848,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,126.0,Alemania,3133.0,Torrevieja,1713,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,128.0,Rumania,3133.0,Torrevieja,35,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,131.0,Suecia,3133.0,Torrevieja,4006,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,132.0,Suiza,3133.0,Torrevieja,135,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,135.0,Ucrania,3133.0,Torrevieja,210,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,136.0,Letonia,3133.0,Torrevieja,57,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,138.0,Bielorrusia / belarus,3133.0,Torrevieja,38,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,141.0,Estonia,3133.0,Torrevieja,90,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,142.0,Lituania,3133.0,Torrevieja,101,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,143.0,República Checa,3133.0,Torrevieja,35,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,154.0,Rusia,3133.0,Torrevieja,918,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,203.0,Argelia,3133.0,Torrevieja,87,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,228.0,Marruecos,3133.0,Torrevieja,84,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,302.0,EE.UU.,3133.0,Torrevieja,78,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,343.0,Colombia,3133.0,Torrevieja,59,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-03,407.0,China,3133.0,Torrevieja,55,3,Alicante/Alacant,2020,m03_2020,,,,,,
2020-04,0.0,Total,3133.0,Torrevieja,4583,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,10.0,Total Europa,3133.0,Torrevieja,4324,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,11.0,Total Unión Europea,3133.0,Torrevieja,2589,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,20.0,Total África,3133.0,Torrevieja,87,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,30.0,Total América,3133.0,Torrevieja,85,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,33.0,Total Sudamérica,3133.0,Torrevieja,60,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,40.0,Total Asia,3133.0,Torrevieja,86,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,103.0,Bélgica,3133.0,Torrevieja,385,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,107.0,Dinamarca,3133.0,Torrevieja,46,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,109.0,Finlandia,3133.0,Torrevieja,258,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,110.0,Francia,3133.0,Torrevieja,310,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,113.0,Irlanda,3133.0,Torrevieja,47,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,114.0,Islandia,3133.0,Torrevieja,63,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,115.0,Italia,3133.0,Torrevieja,71,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,120.0,Noruega,3133.0,Torrevieja,353,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,121.0,Países Bajos,3133.0,Torrevieja,161,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,122.0,Polonia,3133.0,Torrevieja,89,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,125.0,Reino Unido,3133.0,Torrevieja,668,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,126.0,Alemania,3133.0,Torrevieja,349,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,131.0,Suecia,3133.0,Torrevieja,627,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,132.0,Suiza,3133.0,Torrevieja,38,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,135.0,Ucrania,3133.0,Torrevieja,102,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,136.0,Letonia,3133.0,Torrevieja,31,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,141.0,Estonia,3133.0,Torrevieja,57,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,142.0,Lituania,3133.0,Torrevieja,50,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,154.0,Rusia,3133.0,Torrevieja,494,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,203.0,Argelia,3133.0,Torrevieja,30,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,228.0,Marruecos,3133.0,Torrevieja,49,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,343.0,Colombia,3133.0,Torrevieja,49,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-04,407.0,China,3133.0,Torrevieja,36,3,Alicante/Alacant,2020,m04_2020,,,,,,
2020-05,0.0,Total,3133.0,Torrevieja,4132,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,10.0,Total Europa,3133.0,Torrevieja,3870,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,11.0,Total Unión Europea,3133.0,Torrevieja,2339,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,20.0,Total África,3133.0,Torrevieja,82,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,30.0,Total América,3133.0,Torrevieja,114,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,31.0,Total América del Norte,3133.0,Torrevieja,33,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,33.0,Total Sudamérica,3133.0,Torrevieja,80,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,40.0,Total Asia,3133.0,Torrevieja,66,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,103.0,Bélgica,3133.0,Torrevieja,377,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,104.0,Bulgaria,3133.0,Torrevieja,34,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,109.0,Finlandia,3133.0,Torrevieja,213,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,110.0,Francia,3133.0,Torrevieja,274,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,113.0,Irlanda,3133.0,Torrevieja,43,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,114.0,Islandia,3133.0,Torrevieja,55,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,115.0,Italia,3133.0,Torrevieja,81,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,120.0,Noruega,3133.0,Torrevieja,199,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,121.0,Países Bajos,3133.0,Torrevieja,181,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,122.0,Polonia,3133.0,Torrevieja,86,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,125.0,Reino Unido,3133.0,Torrevieja,660,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,126.0,Alemania,3133.0,Torrevieja,320,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,131.0,Suecia,3133.0,Torrevieja,502,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,132.0,Suiza,3133.0,Torrevieja,40,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,135.0,Ucrania,3133.0,Torrevieja,84,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,136.0,Letonia,3133.0,Torrevieja,32,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,141.0,Estonia,3133.0,Torrevieja,34,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,142.0,Lituania,3133.0,Torrevieja,41,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,143.0,República Checa,3133.0,Torrevieja,33,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,154.0,Rusia,3133.0,Torrevieja,483,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,228.0,Marruecos,3133.0,Torrevieja,47,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,302.0,EE.UU.,3133.0,Torrevieja,31,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,343.0,Colombia,3133.0,Torrevieja,43,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-05,407.0,China,3133.0,Torrevieja,36,3,Alicante/Alacant,2020,m05_2020,,,,,,
2020-06,0.0,Total,3133.0,Torrevieja,4462,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,10.0,Total Europa,3133.0,Torrevieja,4211,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,11.0,Total Unión Europea,3133.0,Torrevieja,2573,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,20.0,Total África,3133.0,Torrevieja,73,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,30.0,Total América,3133.0,Torrevieja,113,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,31.0,Total América del Norte,3133.0,Torrevieja,39,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,33.0,Total Sudamérica,3133.0,Torrevieja,66,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,40.0,Total Asia,3133.0,Torrevieja,63,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,103.0,Bélgica,3133.0,Torrevieja,328,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,104.0,Bulgaria,3133.0,Torrevieja,35,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,107.0,Dinamarca,3133.0,Torrevieja,30,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,109.0,Finlandia,3133.0,Torrevieja,159,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,110.0,Francia,3133.0,Torrevieja,354,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,113.0,Irlanda,3133.0,Torrevieja,47,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,114.0,Islandia,3133.0,Torrevieja,49,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,115.0,Italia,3133.0,Torrevieja,103,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,120.0,Noruega,3133.0,Torrevieja,188,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,121.0,Países Bajos,3133.0,Torrevieja,233,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,122.0,Polonia,3133.0,Torrevieja,124,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,125.0,Reino Unido,3133.0,Torrevieja,819,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,126.0,Alemania,3133.0,Torrevieja,450,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,131.0,Suecia,3133.0,Torrevieja,482,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,132.0,Suiza,3133.0,Torrevieja,48,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,135.0,Ucrania,3133.0,Torrevieja,87,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,136.0,Letonia,3133.0,Torrevieja,36,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,141.0,Estonia,3133.0,Torrevieja,54,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,154.0,Rusia,3133.0,Torrevieja,429,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,228.0,Marruecos,3133.0,Torrevieja,47,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,302.0,EE.UU.,3133.0,Torrevieja,37,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,343.0,Colombia,3133.0,Torrevieja,47,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-06,407.0,China,3133.0,Torrevieja,41,3,Alicante/Alacant,2020,m06_2020,,,,,,
2020-07,0.0,Total,3133.0,Torrevieja,19244,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,10.0,Total Europa,3133.0,Torrevieja,18904,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,11.0,Total Unión Europea,3133.0,Torrevieja,14219,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,20.0,Total África,3133.0,Torrevieja,110,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,30.0,Total América,3133.0,Torrevieja,136,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,31.0,Total América del Norte,3133.0,Torrevieja,69,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,33.0,Total Sudamérica,3133.0,Torrevieja,64,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,40.0,Total Asia,3133.0,Torrevieja,93,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,102.0,Austria,3133.0,Torrevieja,91,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,103.0,Bélgica,3133.0,Torrevieja,3983,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,104.0,Bulgaria,3133.0,Torrevieja,66,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,107.0,Dinamarca,3133.0,Torrevieja,451,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,109.0,Finlandia,3133.0,Torrevieja,329,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,110.0,Francia,3133.0,Torrevieja,2342,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,112.0,Hungria,3133.0,Torrevieja,83,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,113.0,Irlanda,3133.0,Torrevieja,254,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,114.0,Islandia,3133.0,Torrevieja,83,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,115.0,Italia,3133.0,Torrevieja,226,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,117.0,Luxemburgo,3133.0,Torrevieja,100,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,120.0,Noruega,3133.0,Torrevieja,803,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,121.0,Países Bajos,3133.0,Torrevieja,623,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,122.0,Polonia,3133.0,Torrevieja,631,3,Alicante/Alacant,2020,m07_2020,,,,,,
2020-07,123.0,Portugal,3133.0,Torrevieja,35,3,Alicante/Alacant,2020,m07_2020,,,,,,
