fecha;mun_orig;dest;turistas;prov_orig
2020-08-01;Cuéllar;Torrevieja;33;Segovia
2020-08-01;Lastrilla, La;Torrevieja;37;Segovia
2020-08-01;Palazuelos de Eresma;Torrevieja;38;Segovia
2020-08-01;Real Sitio de San Ildefonso;Torrevieja;32;Segovia
2020-08-01;Segovia;Torrevieja;269;Segovia
2020-08-01;Dos Hermanas;Torrevieja;31;Sevilla
2020-08-01;Sevilla;Torrevieja;110;Sevilla
2020-08-01;Soria;Torrevieja;41;Soria
2020-08-01;Tarragona;Torrevieja;37;Tarragona
2020-08-01;Añover de Tajo;Torrevieja;64;Toledo
2020-08-01;Argés;Torrevieja;39;Toledo
2020-08-01;Bargas;Torrevieja;88;Toledo
2020-08-01;Borox;Torrevieja;41;Toledo
2020-08-01;Camarena;Torrevieja;33;Toledo
2020-08-01;Carranque;Torrevieja;59;Toledo
2020-08-01;Casar de Escalona, El;Torrevieja;39;Toledo
2020-08-01;Casarrubios del Monte;Torrevieja;81;Toledo
2020-08-01;Cedillo del Condado;Torrevieja;44;Toledo
2020-08-01;Cobeja;Torrevieja;42;Toledo
2020-08-01;Cobisa;Torrevieja;44;Toledo
2020-08-01;Chozas de Canales;Torrevieja;33;Toledo
2020-08-01;Esquivias;Torrevieja;42;Toledo
2020-08-01;Fuensalida;Torrevieja;57;Toledo
2020-08-01;Illescas;Torrevieja;354;Toledo
2020-08-01;Madridejos;Torrevieja;44;Toledo
2020-08-01;Méntrida;Torrevieja;49;Toledo
2020-08-01;Mocejón;Torrevieja;38;Toledo
2020-08-01;Mora;Torrevieja;50;Toledo
2020-08-01;Nambroca;Torrevieja;44;Toledo
2020-08-01;Noblejas;Torrevieja;35;Toledo
2020-08-01;Novés;Torrevieja;41;Toledo
2020-08-01;Numancia de la Sagra;Torrevieja;51;Toledo
2020-08-01;Ocaña;Torrevieja;144;Toledo
2020-08-01;Olías del Rey;Torrevieja;55;Toledo
2020-08-01;Ontígola;Torrevieja;61;Toledo
2020-08-01;Puebla de Almoradiel, La;Torrevieja;37;Toledo
2020-08-01;Quintanar de la Orden;Torrevieja;142;Toledo
2020-08-01;Santa Cruz de la Zarza;Torrevieja;48;Toledo
2020-08-01;Seseña;Torrevieja;321;Toledo
2020-08-01;Sonseca;Torrevieja;41;Toledo
2020-08-01;Talavera de la Reina;Torrevieja;332;Toledo
2020-08-01;Toledo;Torrevieja;552;Toledo
2020-08-01;Torrijos;Torrevieja;82;Toledo
2020-08-01;Ugena;Torrevieja;59;Toledo
2020-08-01;Villacañas;Torrevieja;52;Toledo
2020-08-01;Villafranca de los Caballeros;Torrevieja;50;Toledo
2020-08-01;Villaluenga de la Sagra;Torrevieja;49;Toledo
2020-08-01;Villatobas;Torrevieja;43;Toledo
2020-08-01;Viso de San Juan, El;Torrevieja;53;Toledo
2020-08-01;Yeles;Torrevieja;64;Toledo
2020-08-01;Yepes;Torrevieja;66;Toledo
2020-08-01;Yuncler;Torrevieja;50;Toledo
2020-08-01;Yuncos;Torrevieja;134;Toledo
2020-08-01;Alaquàs;Torrevieja;44;Valencia/València
2020-08-01;Alboraia/Alboraya;Torrevieja;39;Valencia/València
2020-08-01;Alzira;Torrevieja;59;Valencia/València
2020-08-01;Aldaia;Torrevieja;42;Valencia/València
2020-08-01;Alfafar;Torrevieja;50;Valencia/València
2020-08-01;Algemesí;Torrevieja;31;Valencia/València
2020-08-01;Benetússer;Torrevieja;36;Valencia/València
2020-08-01;Bétera;Torrevieja;40;Valencia/València
2020-08-01;Burjassot;Torrevieja;53;Valencia/València
2020-08-01;Cheste;Torrevieja;32;Valencia/València
2020-08-01;Xirivella;Torrevieja;46;Valencia/València
2020-08-01;Gandia;Torrevieja;53;Valencia/València
2020-08-01;Xàtiva;Torrevieja;51;Valencia/València
2020-08-01;Llíria;Torrevieja;32;Valencia/València
2020-08-01;Manises;Torrevieja;43;Valencia/València
2020-08-01;Mislata;Torrevieja;50;Valencia/València
2020-08-01;Ontinyent;Torrevieja;95;Valencia/València
2020-08-01;Paiporta;Torrevieja;56;Valencia/València
2020-08-01;Paterna;Torrevieja;142;Valencia/València
2020-08-01;Picassent;Torrevieja;62;Valencia/València
2020-08-01;Polinyà de Xúquer;Torrevieja;42;Valencia/València
2020-08-01;Pobla de Vallbona, la;Torrevieja;31;Valencia/València
2020-08-01;Requena;Torrevieja;36;Valencia/València
2020-08-01;Riba-roja de Túria;Torrevieja;53;Valencia/València
2020-08-01;Sagunto/Sagunt;Torrevieja;62;Valencia/València
2020-08-01;Silla;Torrevieja;40;Valencia/València
2020-08-01;Torrent;Torrevieja;119;Valencia/València
2020-08-01;València;Torrevieja;1271;Valencia/València
2020-08-01;Arroyo de la Encomienda;Torrevieja;112;Valladolid
2020-08-01;Boecillo;Torrevieja;31;Valladolid
2020-08-01;Cistérniga;Torrevieja;43;Valladolid
2020-08-01;Laguna de Duero;Torrevieja;143;Valladolid
2020-08-01;Medina del Campo;Torrevieja;63;Valladolid
2020-08-01;Valladolid;Torrevieja;1056;Valladolid
2020-08-01;Zaratán;Torrevieja;30;Valladolid
2020-08-01;Amorebieta-Etxano;Torrevieja;74;Bizkaia
2020-08-01;Barakaldo;Torrevieja;272;Bizkaia
2020-08-01;Basauri;Torrevieja;109;Bizkaia
2020-08-01;Bermeo;Torrevieja;40;Bizkaia
2020-08-01;Bilbao;Torrevieja;765;Bizkaia
2020-08-01;Durango;Torrevieja;119;Bizkaia
2020-08-01;Etxebarri;Torrevieja;47;Bizkaia
2020-08-01;Ermua;Torrevieja;80;Bizkaia
2020-08-01;Galdakao;Torrevieja;75;Bizkaia
2020-08-01;Getxo;Torrevieja;139;Bizkaia
2020-08-01;Gernika-Lumo;Torrevieja;32;Bizkaia
2020-08-01;Leioa;Torrevieja;120;Bizkaia
2020-08-01;Mungia;Torrevieja;33;Bizkaia
2020-08-01;Portugalete;Torrevieja;99;Bizkaia
2020-08-01;Santurtzi;Torrevieja;108;Bizkaia
2020-08-01;Sestao;Torrevieja;42;Bizkaia
2020-08-01;Sopela;Torrevieja;34;Bizkaia
2020-08-01;Erandio;Torrevieja;68;Bizkaia
2020-08-01;Benavente;Torrevieja;30;Zamora
2020-08-01;Zamora;Torrevieja;32;Zamora
2020-08-01;Zaragoza;Torrevieja;461;Zaragoza
2020-08-01;Ceuta;Torrevieja;54;Ceuta
2020-08-01;Melilla;Torrevieja;41;Melilla
2020-09-01;Vitoria-Gasteiz;Torrevieja;367;Araba/Álava
2020-09-01;Albacete;Torrevieja;1343;Albacete
2020-09-01;Almansa;Torrevieja;108;Albacete
2020-09-01;Caudete;Torrevieja;61;Albacete
2020-09-01;Gineta, La;Torrevieja;39;Albacete
2020-09-01;Hellín;Torrevieja;126;Albacete
2020-09-01;Madrigueras;Torrevieja;32;Albacete
2020-09-01;Roda, La;Torrevieja;55;Albacete
2020-09-01;Tobarra;Torrevieja;31;Albacete
2020-09-01;Villarrobledo;Torrevieja;49;Albacete
2020-09-01;Almería;Torrevieja;68;Almería
2020-09-01;Roquetas de Mar;Torrevieja;51;Almería
2020-09-01;Ávila;Torrevieja;92;Ávila
2020-09-01;Palma;Torrevieja;31;Balears, Illes
2020-09-01;Barcelona;Torrevieja;179;Barcelona
2020-09-01;Hospitalet de Llobregat, L';Torrevieja;42;Barcelona
2020-09-01;Aranda de Duero;Torrevieja;82;Burgos
2020-09-01;Burgos;Torrevieja;295;Burgos
2020-09-01;Miranda de Ebro;Torrevieja;57;Burgos
2020-09-01;Castelló de la Plana;Torrevieja;61;Castellón/Castelló
2020-09-01;Vinaròs;Torrevieja;39;Castellón/Castelló
2020-09-01;Alcázar de San Juan;Torrevieja;62;Ciudad Real
2020-09-01;Argamasilla de Alba;Torrevieja;33;Ciudad Real
2020-09-01;Ciudad Real;Torrevieja;208;Ciudad Real
2020-09-01;Miguelturra;Torrevieja;35;Ciudad Real
2020-09-01;Puertollano;Torrevieja;86;Ciudad Real
2020-09-01;Socuéllamos;Torrevieja;40;Ciudad Real
2020-09-01;Tomelloso;Torrevieja;124;Ciudad Real
2020-09-01;Valdepeñas;Torrevieja;93;Ciudad Real
2020-09-01;Córdoba;Torrevieja;42;Córdoba
2020-09-01;Cuenca;Torrevieja;84;Cuenca
2020-09-01;San Clemente;Torrevieja;35;Cuenca
2020-09-01;Tarancón;Torrevieja;66;Cuenca
2020-09-01;Jonquera, La;Torrevieja;45;Girona
2020-09-01;Granada;Torrevieja;53;Granada
2020-09-01;Alovera;Torrevieja;79;Guadalajara
2020-09-01;Azuqueca de Henares;Torrevieja;99;Guadalajara
2020-09-01;Cabanillas del Campo;Torrevieja;33;Guadalajara
2020-09-01;Casar, El;Torrevieja;41;Guadalajara
2020-09-01;Guadalajara;Torrevieja;147;Guadalajara
2020-09-01;Villanueva de la Torre;Torrevieja;33;Guadalajara
2020-09-01;Irun;Torrevieja;44;Gipuzkoa
2020-09-01;Errenteria;Torrevieja;34;Gipuzkoa
2020-09-01;Donostia/San Sebastián;Torrevieja;104;Gipuzkoa
2020-09-01;León;Torrevieja;92;León
2020-09-01;Ponferrada;Torrevieja;35;León
2020-09-01;Logroño;Torrevieja;155;Rioja, La
2020-09-01;Álamo, El;Torrevieja;44;Madrid
2020-09-01;Alcalá de Henares;Torrevieja;700;Madrid
2020-09-01;Alcobendas;Torrevieja;270;Madrid
2020-09-01;Alcorcón;Torrevieja;648;Madrid
2020-09-01;Algete;Torrevieja;58;Madrid
2020-09-01;Alpedrete;Torrevieja;52;Madrid
2020-09-01;Aranjuez;Torrevieja;112;Madrid
2020-09-01;Arganda del Rey;Torrevieja;268;Madrid
2020-09-01;Arroyomolinos;Torrevieja;95;Madrid
2020-09-01;Boadilla del Monte;Torrevieja;72;Madrid
2020-09-01;Boalo, El;Torrevieja;32;Madrid
2020-09-01;Camarma de Esteruelas;Torrevieja;48;Madrid
2020-09-01;Campo Real;Torrevieja;32;Madrid
2020-09-01;Ciempozuelos;Torrevieja;107;Madrid
2020-09-01;Cobeña;Torrevieja;31;Madrid
2020-09-01;Colmenar de Oreja;Torrevieja;34;Madrid
2020-09-01;Colmenar Viejo;Torrevieja;221;Madrid
2020-09-01;Collado Mediano;Torrevieja;36;Madrid
2020-09-01;Collado Villalba;Torrevieja;165;Madrid
2020-09-01;Coslada;Torrevieja;344;Madrid
2020-09-01;Daganzo de Arriba;Torrevieja;38;Madrid
2020-09-01;Escorial, El;Torrevieja;55;Madrid
2020-09-01;Fuenlabrada;Torrevieja;837;Madrid
2020-09-01;Fuente el Saz de Jarama;Torrevieja;43;Madrid
2020-09-01;Galapagar;Torrevieja;88;Madrid
2020-09-01;Getafe;Torrevieja;842;Madrid
2020-09-01;Griñón;Torrevieja;50;Madrid
2020-09-01;Guadarrama;Torrevieja;56;Madrid
2020-09-01;Humanes de Madrid;Torrevieja;54;Madrid
2020-09-01;Leganés;Torrevieja;833;Madrid
2020-09-01;Loeches;Torrevieja;47;Madrid
2020-09-01;Madrid;Torrevieja;8166;Madrid
2020-09-01;Majadahonda;Torrevieja;83;Madrid
2020-09-01;Manzanares el Real;Torrevieja;39;Madrid
2020-09-01;Meco;Torrevieja;73;Madrid
2020-09-01;Mejorada del Campo;Torrevieja;98;Madrid
2020-09-01;Molar, El;Torrevieja;37;Madrid
2020-09-01;Moraleja de Enmedio;Torrevieja;32;Madrid
2020-09-01;Moralzarzal;Torrevieja;38;Madrid
2020-09-01;Móstoles;Torrevieja;1013;Madrid
2020-09-01;Navalcarnero;Torrevieja;111;Madrid
2020-09-01;Paracuellos de Jarama;Torrevieja;62;Madrid
2020-09-01;Parla;Torrevieja;535;Madrid
2020-09-01;Pedrezuela;Torrevieja;31;Madrid
2020-09-01;Pinto;Torrevieja;178;Madrid
2020-09-01;Pozuelo de Alarcón;Torrevieja;115;Madrid
2020-09-01;Rivas-Vaciamadrid;Torrevieja;281;Madrid
2020-09-01;Robledo de Chavela;Torrevieja;38;Madrid
2020-09-01;Rozas de Madrid, Las;Torrevieja;143;Madrid
2020-09-01;San Agustín del Guadalix;Torrevieja;46;Madrid
2020-09-01;San Fernando de Henares;Torrevieja;212;Madrid
2020-09-01;San Lorenzo de El Escorial;Torrevieja;47;Madrid
2020-09-01;San Martín de la Vega;Torrevieja;99;Madrid
2020-09-01;San Martín de Valdeiglesias;Torrevieja;47;Madrid
2020-09-01;San Sebastián de los Reyes;Torrevieja;356;Madrid
2020-09-01;Torrejón de Ardoz;Torrevieja;634;Madrid
2020-09-01;Torrejón de la Calzada;Torrevieja;34;Madrid
2020-09-01;Torrelodones;Torrevieja;37;Madrid
2020-09-01;Valdemorillo;Torrevieja;58;Madrid
2020-09-01;Valdemoro;Torrevieja;282;Madrid
2020-09-01;Valdilecha;Torrevieja;30;Madrid
2020-09-01;Velilla de San Antonio;Torrevieja;68;Madrid
2020-09-01;Villalbilla;Torrevieja;33;Madrid
2020-09-01;Villanueva de la Cañada;Torrevieja;37;Madrid
2020-09-01;Villanueva del Pardillo;Torrevieja;57;Madrid
2020-09-01;Villaviciosa de Odón;Torrevieja;73;Madrid
2020-09-01;Tres Cantos;Torrevieja;102;Madrid
2020-09-01;Málaga;Torrevieja;60;Málaga
2020-09-01;Marbella;Torrevieja;34;Málaga
2020-09-01;Abanilla;Torrevieja;68;Murcia
2020-09-01;Abarán;Torrevieja;45;Murcia
2020-09-01;Águilas;Torrevieja;33;Murcia
2020-09-01;Alcantarilla;Torrevieja;355;Murcia
2020-09-01;Alguazas;Torrevieja;64;Murcia
2020-09-01;Archena;Torrevieja;66;Murcia
2020-09-01;Beniel;Torrevieja;243;Murcia
2020-09-01;Caravaca de la Cruz;Torrevieja;66;Murcia
2020-09-01;Cartagena;Torrevieja;671;Murcia
2020-09-01;Cehegín;Torrevieja;34;Murcia
